sector,asset_id,old_top_parent,new_top_parent,immediate_owner_also_changed
Gas Plant,G100000402293,E100000001322,E100000001322|E100000123261|E100001000348|E100001010595|E100001014849|E100001015587|E100001015833,True
Gas Plant,G100000402327,E100000001173|E100000001260|E100000123261|E100001000348|E100001000901|E100001010595|E100001010596|E100001010705|E100001010707|E100001015587|E100001015644|E100001015832|E100001015833|E100001016498|E100002008201,E100000001173|E100000123261|E100000150423|E100001000348|E100001000901|E100001010595|E100001010705|E100001010707|E100001015587|E100001015833|E100002001974|E100002008201,False
Gas Plant,G100000402515,E100000123261|E100001010205,E100002024296,False
Gas Plant,G100000410140,E100000000573|E100000132388|E100001000023,E100000000573|E100001000023|E100002001974,False
Gas Plant,G100000403413,E100000001329|E100001000348|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833,E100000001329|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Gas Plant,G100000402868,E100000001210,E100000001210|E100001000348|E100001010595|E100001010596|E100001015587|E100001015832|E100001015833,False
Gas Plant,G100000405521,E100000000170|E100000000245|E100000000279|E100000000303|E100000125944|E100000126012|E100000132388,E100000000170|E100000000245|E100000000279|E100000000303|E100000125903|E100000125944|E100000126012|E100000132388|E100000180733|E100001000328|E100001015587|E100002022845,False
Gas Plant,G100000403045,E100000001278,E100000001278|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Gas Plant,G100000409680,E100000000359|E100000132388,E100000002442|E100000132388|E100002015279,False
Gas Plant,G100000401951,E100000001322,E100000001322|E100000123261|E100001000348|E100001010595|E100001014849|E100001015587|E100001015833,False
Gas Plant,G100000403680,E100000001139,E100000001139|E100000004265|E100001000348|E100001010595|E100001010596|E100001014434|E100001015587|E100001015833|E100001016645,False
Gas Plant,G100000412718,E100000000980|E100001000348|E100001010595|E100001015587|E100001015833,E100000000980|E100001000085|E100001000348|E100001010595|E100001015587|E100001015833|E100002003009,False
Gas Plant,G100000402691,E100001000348|E100001000901|E100001010595|E100001010707|E100001014543|E100001015587|E100001015833|E100002004748,E100001000348|E100001000901|E100001010595|E100001010707|E100001014543|E100001015587|E100001015833|E100002001974|E100002004748,False
Gas Plant,G100001018209,E100000000486|E100000000813|E100000123261|E100001000104|E100001000105|E100001015587|E100002000141,E100000000486|E100000000651|E100000000813|E100000123261|E100000133542|E100000134222|E100000136108|E100001000103|E100001000104|E100001000105|E100001000178|E100001000179|E100001000348|E100001000382|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002000141|E100002001974|E100002011285|E100002022069|E100002022070|E100002022203,False
Gas Plant,G100000400715,E100000000050,E100000000050|E100001000348|E100001010234|E100001010595|E100001010596|E100001015587|E100001015833|E100002022282|E100002022283,False
Gas Plant,G100000406513,E100000002023|E100001000081,E100000002023|E100000123261,False
Gas Plant,G100000412899,E100000000687|E100000123261|E100001000348|E100001010595|E100001015587|E100001015833|E100002004057|E100002004058,E100000000687|E100000123261|E100001015587|E100002004057|E100002004058|E100002022054|E100002022055,False
Gas Plant,G100000403265,E100000001262,E100000001262|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833|E100002016336|E100002021776,False
Gas Plant,G100000402746,E100000001194|E100001000348|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833,E100000001194|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Gas Plant,G100000404053,E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001000894|E100001011617|E100001015587|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100000136108|E100000192529|E100001000178|E100001000179|E100001000348|E100001000382|E100001000894|E100001010595|E100001010596|E100001011136|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Gas Plant,G100000403364,E100000001173|E100000001260|E100000123261|E100001000348|E100001000901|E100001010595|E100001010596|E100001010705|E100001010707|E100001015587|E100001015644|E100001015832|E100001015833|E100001016498|E100002008201,E100002024882,False
Gas Plant,G100000404929,E100000000888|E100000000890|E100000001358|E100000132388|E100001000198|E100001000322,E100000000888|E100000000890|E100000001358|E100001000198|E100001000322|E100001015587,False
Gas Plant,G100000403081,E100000001732,E100002021938,False
Gas Plant,G100000405835,E100000000481,E100000000481|E100001015587|E100002022215|E100002022216,False
Gas Plant,G100000402720,E100000001194|E100001000348|E100001010595|E100001010596|E100001015587|E100001015644|E100001015833,E100000001194|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,False
Gas Plant,G100000407243,E100000000764,E100000000764|E100000123261|E100001015587|E100002015194|E100002015195|E100002022264|E100002022265,False
Gas Plant,G100000409422,E100000000805|E100000000808|E100000123261|E100001010878|E100001010928|E100001015587|E100002001203|E100002008180|E100002008182|E100002008183,E100000000805|E100000000808|E100000123261|E100001010878|E100001010928|E100001015587|E100002001203|E100002008180|E100002008182|E100002008183|E100002022406|E100002022911|E100002022912,False
Gas Plant,G100000404495,E100000000651|E100000001030|E100000002135|E100000120549|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000324|E100001000380|E100001000382|E100001011309|E100001011617|E100001015587|E100001016125|E100001016126|E100001016127|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000651|E100000001005|E100000001030|E100000002135|E100000120549|E100000123261|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000324|E100001000348|E100001000380|E100001000382|E100001010595|E100001010596|E100001011309|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002005441|E100002011285|E100002021923|E100002022203|E100002022961,False
Gas Plant,G100000401409,E100001011070,E100000002579|E100001000340,False
Gas Plant,G100000406981,E100000000875,E100000000875|E100001000094,False
Gas Plant,G100000401980,E100000001273|E100000002254|E100000004104,E100000001273|E100000004104,True
Gas Plant,G100000403409,E100000123261|E100001010205,E100000001143|E100000123261|E100001010205|E100002022051|E100002022052|E100002022053,True
Gas Plant,G100001017905,E100000001309,E100000001309|E100000001534|E100000123261|E100001000348|E100001010595|E100001010596|E100001015587|E100001015833,True
Gas Plant,G100000400487,E100001011639|E100001011640|E100001011641|E100001011642|E100001011643,E100000000686|E100001011639|E100001011640|E100001011641|E100001011642|E100001011643,False
Gas Plant,G100000404467,E100000001636|E100000002129|E100000003950|E100000123261|E100001000153|E100001010886|E100001010887|E100001015587|E100002000791|E100002000792|E100002000793,E100000001636|E100000002129|E100000003950|E100001000153|E100001010886|E100001015587|E100002000791|E100002000792|E100002000793|E100002001974,False
Gas Plant,G100000411267,E100000000630|E100000000659|E100000000806|E100000001371|E100000001533|E100000120026|E100000123261|E100000132388|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001000511|E100001000894|E100001001034|E100001011617|E100001015587|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000630|E100000000659|E100000000806|E100000001371|E100000001533|E100000120026|E100000123261|E100000133542|E100000134222|E100000136108|E100000192529|E100001000178|E100001000179|E100001000348|E100001000382|E100001000511|E100001000894|E100001001034|E100001010595|E100001010596|E100001011136|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002008182|E100002011285|E100002022203|E100002022406|E100002022911|E100002022912,False
Gas Plant,G100000404039,E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001000894|E100001011617|E100001015587|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100000136108|E100000192529|E100001000178|E100001000179|E100001000348|E100001000382|E100001000894|E100001010595|E100001010596|E100001011136|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Gas Plant,G100000406360,E100000000573|E100000132388|E100001000023,E100000000339|E100000002872|E100000123261|E100001010063|E100001010064|E100002021743|E100002021744|E100002021760,True
Gas Plant,G100000402272,E100000000382|E100001000079|E100001000348|E100001000901|E100001010595|E100001015587|E100001015833,E100000000382|E100001000079|E100001000348|E100001010595|E100001015587|E100001015833,False
Gas Plant,G100000409341,E100000000839|E100000000845|E100000001471|E100000123261|E100001000330|E100001000348|E100001000400|E100001000901|E100001010442|E100001010595|E100001015587|E100001015833,E100000000839|E100000000845|E100000001471|E100000123261|E100001000330|E100001000348|E100001000400|E100001000901|E100001010442|E100001010595|E100001015587|E100001015833|E100002001974,False
Gas Plant,G100000403375,E100000001289,E100000001289|E100002001974,False
Gas Plant,G100000402886,E100000001210,E100000001210|E100001000348|E100001010595|E100001010596|E100001015587|E100001015832|E100001015833,False
Gas Plant,G100000408258,E100000000556|E100001015106,E100000000556|E100001000255|E100001015106,False
Gas Plant,G100000402316,E100000002297,E100000002297|E100002001974,False
Gas Plant,G100000402816,E100001011595,E100002022227,False
Gas Plant,G100000413059,E100000000123,E100000003646|E100002021625,False
Gas Plant,G100000406385,E100000000978|E100001014317|E100002002996|E100002002997|E100002002998,E100000000978|E100000001226|E100001000348|E100001010595|E100001014317|E100001015587|E100001015833|E100001016252|E100002002996|E100002015950|E100002021876|E100002021948|E100002021949|E100002022963|E100002022964,False
Gas Plant,G100000401896,E100000001163,E100002022493,False
Gas Plant,G100000402420,E100000001322,E100000001322|E100000123261|E100001000348|E100001010595|E100001014849|E100001015587|E100001015833,False
Gas Plant,G100000404199,E100000000112|E100000001205,E100000000104|E100000000112|E100000001830|E100000123261|E100001000901|E100001010705|E100001010707|E100001010860|E100001014064|E100001014312|E100001014849|E100001014861|E100001015587|E100001015800|E100002001375|E100002001399|E100002001974|E100002004300,False
Gas Plant,G100000409020,E100000000870,E100000000336|E100000000839|E100000000845|E100000000870|E100000001471|E100000123261|E100001000330|E100001000348|E100001000400|E100001000901|E100001010007|E100001010442|E100001010595|E100001015587|E100001015833|E100002001974|E100002016446|E100002016448|E100002021916|E100002021917|E100002021918,False
Gas Plant,G100000412698,E100000001982|E100001000178|E100001000382|E100001010435|E100001011617|E100001016125|E100001016126|E100001016492|E100001016498,E100000001982|E100000123261|E100000133542|E100000134222|E100000136108|E100001000178|E100001000179|E100001000348|E100001000382|E100001010435|E100001010595|E100001010596|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Gas Plant,G100000404066,E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100001000178|E100001000179|E100001000382|E100001000894|E100001011617|E100001015587|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498,E100000000630|E100000000659|E100000001533|E100000123261|E100000133542|E100000134222|E100000136108|E100000192529|E100001000178|E100001000179|E100001000348|E100001000382|E100001000894|E100001010595|E100001010596|E100001011136|E100001011617|E100001015587|E100001015833|E100001016125|E100001016126|E100001016255|E100001016256|E100001016257|E100001016492|E100001016498|E100002001974|E100002011285|E100002022203,False
Gas Plant,G100000404914,E100000000888|E100000000890|E100000001358|E100000132388|E100001000198|E100001000322,E100000000888|E100000000890|E100000001358|E100001000198|E100001000322|E100001015587,False
