subject,party,party_name,bucket,residual
E100000120279,E100000000851,Government of Romania,methodology,False
E100000130898,E100000123261,natural person(s),methodology,True
E100000002359,E100000000817,Vivant,restatement,False
E100001011563,E100001000178,The Master Trust Bank of Japan,restatement,False
E100000155483,E100001010595,The Vanguard Group,restatement,False
E100002006571,E100000001287,Rayburn Country Electric Cooperative,methodology,False
E100001013655,E100001016436,PT Energi Nusa Mandiri,methodology,False
E100000000510,E100002004742,Virgo Trust,methodology,False
E100000002363,E100000001394,Bangla Trac,methodology,False
E100000132208,E100000121434,Thal,build-out,False
E100000132981,E100002002697,Ashfellside,methodology,False
E100001010021,E100001010020,Holding Company SDS Ugol,build-out,False
E100000002905,E100000001861,Egyptian Petrochemicals Holding,restatement,False
E100002001384,E100000123261,natural person(s),methodology,True
E100000000810,E100001000350,First Philippine Holdings,restatement,False
E100000130884,E100002007562,RKV Participacoes,methodology,False
E100000131778,E100000131906,Mercator,methodology,False
E100002002943,E100000123261,natural person(s),methodology,True
E100000121230,E100000123261,natural person(s),methodology,True
E100001011285,E100001015587,small shareholder(s),methodology,True
E100000000395,E100001015587,small shareholder(s),restatement,True
E100001016592,E100001015587,small shareholder(s),methodology,True
E100001016001,E100000123261,natural person(s),methodology,True
E100001014651,E100001015587,small shareholder(s),methodology,True
E100000121231,E100000000382,ENGIE,restatement,False
E100001013479,E100001013480,Vunani Fund Managers,restatement,False
E100000002087,E100001010702,Gazprom Energoholding,restatement,False
E100000000815,E100000123261,natural person(s),restatement,True
E100000001770,E100001010429,Citicorp Nominees,restatement,False
E100000130851,E100001016179,KISCO Holdings,restatement,False
E100000002353,E100000123261,natural person(s),methodology,True
E100000000585,E100000123261,natural person(s),restatement,True
E100000120791,E100000120410,Energia Solution & Service,methodology,False
E100000002331,E100000001321,Valero Energy,methodology,False
E100000001123,E100001000348,BlackRock,restatement,False
E100001015758,E100001015760,NAmerico Energy Holdings,methodology,False
E100000130855,E100000130934,Heico Companies,methodology,False
E100002007628,E100002007629,GCL Projects (Botswana),methodology,False
E100001014345,E100002001416,Sociedad Comercial del Plata,restatement,False
E100001001318,E100002001974,member/employee owned,methodology,False
E100000001057,E100000123261,natural person(s),restatement,True
E100000130739,E100001016135,Holding Company Metalloinvest,methodology,False
E100000003883,E100001000329,Nebras Energy,restatement,False
E100000001213,E100001010595,The Vanguard Group,restatement,False
E100001000695,E100000123261,natural person(s),build-out,True
E100000003422,E100000000542,Farab,restatement,False
E100001016174,E100000123261,natural person(s),methodology,True
E100000003681,E100001015587,small shareholder(s),restatement,True
E100000001164,E100001010596,State Street,restatement,False
E100000131353,E100001016488,Talley’s Group,restatement,False
E100000001652,E100002007679,Sse Thermal Generation Holdings,methodology,False
E100001016921,E100000001985,Hokkaido Electric Power,build-out,False
E100001010526,E100000003471,Lakdhanavi,methodology,False
E100000120033,E100000121593,Çelikler Yatırım Holding,methodology,False
E100001011469,E100001011859,Masimong Group Holdings,methodology,False
E100001001033,E100002004164,EDF Energy (UK),methodology,False
E100001011922,E100001011149,Burmeister & Wain Scandinavian Contractor,methodology,False
E100000121036,E100000125333,Metallurgical Corporation of China,methodology,False
E100000003580,E100000000571,Ministry of Oil (Iraq),methodology,False
E100000131396,E100000131874,Makole Group,methodology,False
E100000001959,E100001010201,National Iranian Steel,methodology,False
E100000002738,E100000001240,InterEnergy Holdings,methodology,False
E100000121511,E100000120044,Albayrak Holding,methodology,False
E100000000645,E100001015051,"Ministry of Economy, Trade & Industry (Japan)",restatement,False
E100000004126,E100001000734,Ta Ya Electric Wire & Cable,methodology,False
E100002007677,E100002007679,Sse Thermal Generation Holdings,methodology,False
E100000120001,E100000121566,Yıldızlar SSS Holding,methodology,False
E100000120843,E100000120844,Milhouse International,methodology,False
E100000000651,E100001000179,Custody Bank of Japan,restatement,False
E100000120240,E100002000154,Shandong Taishan Sunlight Investment,methodology,False
E100001000669,E100001015587,small shareholder(s),restatement,True
E100000000980,E100001015587,small shareholder(s),restatement,True
E100001000846,E100001000404,Siberian Coal Energy Company,methodology,False
E100002003893,E100002003895,Good Importing International,restatement,False
E100000003515,E100000000169,China Harbor Engineering,restatement,False
E100002000897,E100000123261,natural person(s),methodology,True
E100000001237,E100001015587,small shareholder(s),restatement,True
E100001014802,E100002003283,Nam (Kwong) Group,methodology,False
E100002007649,E100002007699,Bears Midco,methodology,False
E100000000388,E100000123261,natural person(s),restatement,True
E100001016116,E100001016117,U.S. Steel Holdings,methodology,False
E100000120497,E100000120067,Anadolu Group,methodology,False
E100001015837,E100001015840,E.ON Ruhrgas,restatement,False
E100001011247,E100001010596,State Street,restatement,False
E100001000315,E100001000082,Government of Sweden,methodology,False
E100001000700,E100002000183,Carbounion Holding,methodology,False
E100001011520,E100001014931,Raiffeisenlandesbank Oberösterreich,methodology,False
E100000120004,E100000120003,ABL,methodology,False
E100000120348,E100000000994,Duferco,methodology,False
E100000131936,E100001015587,small shareholder(s),methodology,True
E100001000774,E100001010403,Public Investment Corporation SOC,restatement,False
E100000002178,E100001001073,Central Electric Power Cooperative,methodology,False
E100001016152,E100002003623,Strategic Value Partners,methodology,False
E100002002898,E100000123261,natural person(s),methodology,True
E100001010196,E100000000651,Mitsui &,methodology,False
E100001011098,E100000001173,Carlyle Group,methodology,False
E100000004074,E100000000552,Iran Power Plant Projects Management,restatement,False
E100000121499,E100000121522,Vidarbha Power Company,methodology,False
E100001012815,E100002003559,Control Empresarial de Capitales,restatement,False
E100000120561,E100001000397,Government of India,restatement,False
E100000132998,E100000000630,Chubu Electric Power,methodology,False
E100002001392,E100002003329,Takeei,methodology,False
E100002003526,E100001015587,small shareholder(s),restatement,True
E100000121555,E100000120147,Aydem Yenilenebilir Enerji,methodology,False
E100000130909,E100000130908,Compania Espanola de Laminacion,methodology,False
E100000002872,E100000123261,natural person(s),methodology,True
E100000120792,E100001000911,Municipality of Ras al-Khaimah,methodology,False
E100000120615,E100000120578,Huafeng Group,methodology,False
E100001000779,E100000000652,Nippon Steel,restatement,False
E100000120921,E100000121559,Yuanda Group,methodology,False
E100001013544,E100002004886,Ministry of Interior (Hungary),methodology,False
E100000000459,E100001015587,small shareholder(s),restatement,True
E100001016735,E100002001008,Gemcorp Capital Management,methodology,False
E100001000657,E100001010286,State of Queensland,methodology,False
E100001014282,E100001015587,small shareholder(s),build-out,True
E100001001189,E100000001143,ArcLight Capital Partners,methodology,False
E100000120084,E100000120460,Formosa Plastics Group,methodology,False
E100000003406,E100000000660,Tokyo Gas,build-out,False
E100002001689,E100000001171,Cargill,methodology,False
E100000120410,E100000001982,The Chugoku Electric Power,methodology,False
E100000003529,E100000000524,Oil and Natural Gas,restatement,False
E100000120108,E100001000847,Ordu Yardımlaşma Kurumu,methodology,False
E100001010651,E100000132266,TalTEK,methodology,False
E100000004176,E100000001705,Tenaska,methodology,False
E100002003628,E100000131158,RSL Group,methodology,False
E100000001966,E100001000257,Government of Kurdistan Region,build-out,False
E100000001260,E100001016498,Mitsubishi UFJ Financial Group,restatement,False
E100002003270,E100000131681,HCCL Holdings,methodology,False
E100000132998,E100002001696,Mitsubishi HC Capital,methodology,False
E100001000571,E100001015587,small shareholder(s),restatement,True
E100000121268,E100000121267,Sew Infrastructure,methodology,False
E100000000433,E100001000348,BlackRock,restatement,False
E100001001269,E100001011321,Moon Lake Electric Association,methodology,False
E100000120094,E100000120148,Besa Group,methodology,False
E100001012702,E100000123261,natural person(s),methodology,True
E100002008300,E100002008327,Guangdong Metals & Minerals Import & Export Group,methodology,False
E100000131068,E100000131048,Abul Khair,methodology,False
E100001014848,E100001014841,Williams Companies,methodology,False
E100000132846,E100000132567,Moema Bioenergia,build-out,False
E100001011235,E100001011236,Bayat Group,methodology,False
E100000130730,E100001015587,small shareholder(s),restatement,True
E100001010295,E100001010296,Corporación Centroamericana del Acero,methodology,False
E100000000836,E100001015587,small shareholder(s),methodology,True
E100000002813,E100000123261,natural person(s),methodology,True
E100000003651,E100000001689,Sumitomo Joint Electric Power,build-out,False
E100002000801,E100002000802,Green Investment Group,methodology,False
E100001001292,E100000002975,Engie North America,methodology,False
E100000121126,E100000000369,Stora Enso,restatement,False
E100000001830,E100001015587,small shareholder(s),restatement,True
E100000002140,E100000123261,natural person(s),methodology,True
E100001000641,E100001010596,State Street,restatement,False
E100000130777,E100001016239,Südwest Beteiligungen,methodology,False
E100001014542,E100001000348,BlackRock,restatement,False
E100000121085,E100000120243,China Hongqiao Group,build-out,False
E100001011930,E100000123261,natural person(s),restatement,True
E100000120041,E100000123261,natural person(s),methodology,True
E100000000531,E100000120517,Grasim Industries,restatement,False
E100002003297,E100002003298,Development Bank of Southern Africa,methodology,False
E100002001074,E100002001077,Lotus HS Holdings,methodology,False
E100000000666,E100000123261,natural person(s),methodology,True
E100000001223,E100001000348,BlackRock,restatement,False
E100002007635,E100000001454,E.ON,methodology,False
E100000132551,E100001016802,Usina Cerradão,build-out,False
E100000130736,E100001015587,small shareholder(s),restatement,True
E100000000136,E100001015587,small shareholder(s),build-out,True
E100001014803,E100000153201,Fluxys,restatement,False
E100000121231,E100000120910,Nareva Holding,restatement,False
E100001014498,E100001000151,Government of Mozambique,build-out,False
E100000130748,E100000123261,natural person(s),restatement,True
E100000120010,E100000001305,AES,methodology,False
E100001013713,E100000131573,Emalangeni Mining Resources,methodology,False
E100001010656,E100000131991,Novaya Gornaya Management Company,methodology,False
E100000003920,E100000123261,natural person(s),methodology,True
E100002002911,E100000001237,ITOCHU,methodology,False
E100000121357,E100001000599,Government of North Korea,methodology,False
